totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
4,0,2.256758,33.5,32.5,1,0.31831,1,1,1
132,0.933735,12.96409,30.674242,33.69697,0.463158,2.011936,0.789474,0,1
0,0,0,0,0,0,0,0,0,1
12,0.816497,3.90882,31.666667,32.333333,0.75,0.695717,1,1,1
9,0.694588,3.385138,32.111111,31.333333,0.75,0.600731,0.75,1,1
21,0.838227,5.170883,31.952381,32.095238,0.6,0.957938,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
780,0.916186,31.513915,21.215385,36.196154,0.384615,2.633861,0.75,1,1
602,0.866958,27.68556,43.343854,19.528239,0.291243,5.057973,0.735849,1,1
1437,0.827575,42.774352,36.072373,33.302714,0.38629,5.113634,0.967742,0,1
129,0.993762,12.815924,36.992248,23.325581,0.180672,3.439392,0.617647,1,1
30,0.977347,6.180387,32.533333,30.433333,0.340909,1.727659,0.727273,1,1
70,0.973332,9.440697,31.571429,32.628571,0.460526,2.099105,0.421053,1,1
0,0,0,0,0,0,0,0,0,1
20,0.833631,5.046265,31.85,31.9,0.714286,0.90375,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
10,0.912871,3.568248,30.5,30.5,0.625,0.371049,1,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,32.5,33.5,1,0.31831,1,1,1
683,0.908416,29.489364,29.925329,43.377745,0.542063,1.520179,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
13,0.523557,4.068429,31.384615,31.615385,0.8125,0.642201,1,1,1
12,0.956183,3.90882,33.5,31.5,1,0.95493,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
16,0.740971,4.513517,31,30.875,0.64,0.775295,1,1,1
182,0.970053,15.222667,33.192308,35.895604,0.505556,2.038732,0.4,1,1
39,0.938284,7.046726,34,32.410256,0.590909,1.307486,0.545455,1,1
96,0.987121,11.055813,38.104167,25.40625,0.266667,2.45549,0.9,1,1
28,0.912576,5.970821,31.571429,32.821429,0.777778,0.967415,0.444444,1,1
183,0.957425,15.26443,33.47541,24.245902,0.347249,3.402922,0.548387,1,1
4,0,2.256758,34.5,32.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
13,0.896491,4.068429,33.153846,32.461538,0.65,0.856448,0.8,1,1
0,0,0,0,0,0,0,0,0,1
985,0.549502,35.413853,20.789848,24.078173,0.308584,9.482572,0.982456,1,1
13,0.908942,4.068429,32.230769,33.538462,0.722222,0.745476,0.5,1,1
1487,0.830903,43.51215,26.96503,28.286483,0.572584,2.953476,0.924528,1,1
141,0.944272,13.39876,29.170213,35.744681,0.414706,1.872343,0.85,1,1
0,0,0,0,0,0,0,0,0,1
203,0.986655,16.076928,28.8867,22.546798,0.325321,3.361221,0.410256,1,1
15,0.71318,4.370194,30.466667,31.666667,0.75,0.720878,0.8,1,1
1617,0.75258,45.374314,22.837353,21.384045,0.573404,1.784136,0.783333,1,1
9,0.860663,3.385138,54.444444,36.111111,0.75,0.51358,0.75,1,1
83,0.96631,10.280023,33.975904,31.783133,0.314394,2.579559,0.545455,1,1
1575,0.783942,44.78116,31.015238,34.901587,0.512695,3.089324,0.75,1,1
10,0.616441,3.568248,31.3,31.3,0.625,0.654797,1,1,1
6,0.870388,2.763953,31.833333,32,0.666667,0.510996,1,1,1
0,0,0,0,0,0,0,0,0,1
10,0.612372,3.568248,32.2,32,0.833333,0.620236,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
753,0.737607,30.963678,20.135458,33.824701,0.553676,1.775139,0.85,1,1
166,0.978907,14.538149,27.608434,30.325301,0.199519,3.535308,0.8125,1,1
0,0,0,0,0,0,0,0,0,1
20,0.782937,5.046265,30.45,30.35,0.833333,0.807126,0.666667,1,1
29,0.920765,6.076508,32.862069,33.517241,0.537037,1.178972,0.666667,1,1
61,0.983264,8.812923,34.180328,28.295082,0.256303,1.946488,0.823529,1,1
1199,0.741338,39.071911,43.872394,20.870726,0.444074,2.610697,0.925926,1,1
0,0,0,0,0,0,0,0,0,1
345,0.99481,20.958713,20.991304,40.017391,0.167151,4.478275,0.895833,1,1
3,0.816497,1.95441,34.333333,31.666667,0.75,0.309208,1,1,1
8,0.81241,3.191538,32.75,30.625,0.666667,0.492373,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
18,0.237761,4.787307,59.222222,60.611111,0.72,0.845402,1,1,1
20,0.936125,5.046265,33.05,34.95,0.571429,1.081317,0.714286,1,1
394,0.988998,22.397687,26.479695,31.675127,0.203302,3.389507,0.745098,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
24,0.681156,5.527906,31.625,32.75,0.685714,0.838196,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,31,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
136,0.884719,13.159049,33.110294,33.330882,0.4,2.12647,0.85,1,1
21,0.687203,5.170883,32.380952,32,0.7,0.795105,0.833333,1,1
2,1,1.595769,31.5,33,1,0,0.5,1,1
64,0.92023,9.027033,33.171875,32.328125,0.711111,1.379927,0.4,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
66,0.889938,9.166996,32.151515,30.454545,0.471429,1.617554,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
39,0.929134,7.046726,31.076923,32.025641,0.506494,1.272279,0.636364,1,1
88,0.896759,10.585135,30.125,32.863636,0.423077,2.066069,0.8125,1,1
838,0.871335,32.664579,38.970167,45.398568,0.393797,2.846198,0.678571,1,1
676,0.899452,29.337858,25.735207,24.707101,0.438961,5.404483,0.509091,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
272,0.928205,18.609706,24.830882,38.363971,0.302558,3.657562,0.935484,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
17,0.625943,4.652426,31.882353,31.588235,0.85,0.701603,0.8,1,1
12,0.865757,3.90882,33.166667,31.25,0.6,0.618415,0.8,1,1
27,0.90872,5.86323,31.111111,33.074074,0.6,1.099405,0.555556,1,1
60,0.988226,8.740387,35.233333,26.616667,0.242915,2.298253,0.684211,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
614,0.957781,27.960134,32.581433,23.570033,0.330819,4.691901,0.551724,1,1
466,0.958836,24.358358,26.130901,29.665236,0.256749,3.898585,0.6,1,1
1200,0.777558,39.088201,14.581667,38.149167,0.626959,3.544617,0.568966,-1,1
94,0.969636,10.940042,40.276596,57.606383,0.489583,2.250228,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
12,0,3.90882,33.5,32.5,0.75,0.618415,1,1,1
5,0.816497,2.523133,31.8,32.6,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,32.5,31.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
772,0.869297,31.351889,24.61399,30.838083,0.521622,1.487438,0.925,1,1
14,0.87448,4.222008,29,32.785714,0.777778,0.795273,0.5,1,1
10,0.790569,3.568248,30.5,33,0.833333,0.620236,0.75,1,1
32,0.534488,6.383076,29.15625,30.625,0.761905,0.796749,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
79,0.997958,10.029253,31.291139,30.708861,0.438889,4.771981,0.138889,1,1
1187,0.872456,38.875897,27.760741,40.218197,0.409593,5.212376,0.730159,0,1
445,0.66779,23.803185,29.539326,38.6,0.383621,2.323317,0.725,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
53,0.910052,8.214724,31.037736,31.867925,0.407692,1.440166,0.769231,1,1
161,0.953549,14.317527,26.180124,29,0.383333,2.29548,0.535714,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
62,0.959445,8.884866,32.967742,28.177419,0.287037,2.489575,0.666667,1,1
560,0.991863,26.702325,25.364286,23.223214,0.193705,3.578657,0.830508,1,1
32,0.968813,6.383076,31.9375,29.46875,0.888889,1.319583,0.25,1,1
632,0.69993,28.367012,24.094937,42.612342,0.381643,3.047549,0.782609,1,1
149,0.984644,13.773623,33.510067,28.959732,0.517361,2.841032,0.222222,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
199,0.9926,15.917747,28.984925,26.331658,0.540761,3.575349,0.173913,1,1
219,0.994257,16.698487,28.484018,31.456621,0.152613,3.733737,0.853659,1,1
244,0.986335,17.625846,45.42623,42.602459,0.183459,4.397957,0.921053,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,32.5,31.5,1,0.31831,1,1,1
27,0.8685,5.86323,32.851852,36.925926,0.675,0.94055,0.625,1,1
24,0.91783,5.527906,31.291667,31.041667,0.489796,0.993938,1,1,1
0,0,0,0,0,0,0,0,0,1
12,0.767579,3.90882,32.5,32,0.6,0.72907,0.8,1,1
437,0.804149,23.588253,39.395881,28.94508,0.547619,1.762862,0.552632,1,1
821,0.832291,32.331558,19.565164,34.288672,0.4479,4.015769,0.829787,0,1
20,0.275241,5.046265,57.75,28.75,0.8,0.742098,1,1,1
381,0.983632,22.025083,38.283465,30.007874,0.661458,2.567401,0.25,1,1
0,0,0,0,0,0,0,0,0,1
41,0.848053,7.225152,31,31.756098,0.650794,1.002595,0.777778,1,1
7,0.377964,2.985411,32,32.285714,0.777778,0.53007,1,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,44.5,28.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
412,0.992125,22.903596,33.325243,31.432039,0.410768,3.508137,0.288136,1,1
411,0.984109,22.875783,26.024331,32.128954,0.327751,4.180912,0.385965,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
804,0.865797,31.995071,34.568408,44.741294,0.602699,1.52988,0.630435,1,1
1593,0.593461,45.036325,36.694288,38.802888,0.500943,2.785354,0.883333,1,1
1866,0.67516,48.742846,32.757771,30.359593,0.560697,2.755862,0.8125,0,1
0,0,0,0,0,0,0,0,0,1
266,0.987591,18.403307,36.015038,39.552632,0.200603,3.491018,0.871795,1,1
0,0,0,0,0,0,0,0,0,1
151,0.985819,13.865755,46.092715,37.549669,0.262153,4.043909,0.444444,1,1
5,0.816497,2.523133,31.6,32.2,0.833333,0.431532,0.666667,1,1
19,0.842756,4.918491,43.263158,15.684211,0.791667,0.849606,0.666667,1,1
1038,0.590265,36.354128,40.961464,46.703276,0.678431,5.317866,0.755556,-2,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
526,0.914137,25.879026,28.617871,25.319392,0.505769,1.747084,0.65,1,1
0,0,0,0,0,0,0,0,0,1
415,0.981736,22.986831,34.380723,36.033735,0.36087,2.975492,0.46,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
15,0.920142,4.370194,32.266667,35.6,0.625,0.646079,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
76,0.96414,9.836982,48.223684,14.157895,0.666667,1.733816,0.315789,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
119,0.964166,12.309163,47.352941,14.218487,0.476,2.053908,0.4,1,1
9,0.694588,3.385138,32.888889,33.333333,0.75,0.600731,0.75,1,1
18,0.971558,4.787307,30.166667,29.166667,0.367347,0.172288,1,1,1
27,0.865011,5.86323,32.37037,29.962963,0.84375,0.980848,0.5,1,1
452,0.97909,23.98967,29.933628,26.384956,0.179365,5.550082,0.803571,0,1
42,0.392707,7.312733,31.428571,30.547619,0.65625,0.928923,1,1,1
272,0.901928,18.609706,35.533088,32.400735,0.584946,1.815256,0.483871,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
76,0.955942,9.836982,42.828947,15.75,0.38,2.249375,0.5,1,1
228,0.870387,17.038152,34.368421,33.649123,0.536471,1.86057,0.68,1,1
389,0.884212,22.255116,31.609254,41.622108,0.258644,5.436422,0.680851,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
156,0.98233,14.093451,48.24359,39.012821,0.525253,2.716195,0.272727,1,1
58,0.989712,8.59348,30.396552,38.37931,0.27619,2.749219,0.47619,1,1
761,0.907324,31.127725,27.130092,38.172142,0.388067,2.82167,0.698113,1,1
0,0,0,0,0,0,0,0,0,1
33,0.911517,6.482045,33.272727,31.242424,0.515625,1.182266,1,1,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
17,0.731295,4.652426,34.352941,33.176471,0.708333,0.799767,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
340,0.938927,20.806284,36.938235,29.644118,0.434783,2.056659,0.676471,1,1
0,0,0,0,0,0,0,0,0,1
414,0.991693,22.95912,32.956522,31.103865,0.201754,3.636476,0.703704,1,1
830,0.735503,32.508289,19.454217,25.120482,0.312971,7.729532,0.980769,0,1
455,0.831671,24.06915,37.182418,28.641758,0.293928,4.75304,0.837209,1,1
184,0.951923,15.30608,32.320652,32.380435,0.235897,3.862004,0.866667,1,1
57,0.972135,8.519076,31.596491,29.017544,0.558824,1.823656,0.352941,1,1
843,0.895697,32.761882,34.591934,18.172005,0.55497,2.03855,0.632653,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
236,0.809805,17.33449,32.610169,38.669492,0.603581,2.048384,0.73913,1,1
22,0.537319,5.292567,32.5,32.272727,0.733333,0.758964,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
946,0.874197,34.705686,21.991543,22.80444,0.391232,5.30393,0.629032,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1480,0.633213,43.409613,28.535135,33.678378,0.379098,5.263315,0.953125,1,1
0,0,0,0,0,0,0,0,0,1
363,0.995879,21.498511,31.347107,30.567493,0.226875,5.569852,0.390625,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
77,0.917444,9.901487,35.285714,29.233766,0.455621,1.699876,1,1,1
1688,0.731559,46.359771,22.972156,24.069313,0.485476,4.103472,0.934426,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1000,0.580013,35.682482,16.675,23.594,0.472813,5.136689,0.957447,0,1
13,0.962858,4.068429,29.846154,33,0.433333,0.642201,0.833333,1,1
435,0.948068,23.534213,20.841379,48.255172,0.255582,4.526253,0.804348,1,1
31,0.884019,6.282549,32.580645,31.290323,0.645833,1.016512,0.75,1,1
760,0.358813,31.107267,16.802632,33.067105,0.411924,5.383689,0.911111,0,1
595,0.917814,27.524126,21.640336,38.47563,0.402299,3.781993,0.568627,1,1
353,0.975423,21.20032,19.963173,46.01983,0.226573,3.886167,0.926829,1,1
268,0.980714,18.472363,16.884328,36.902985,0.33584,2.856572,0.552632,1,1
803,0.924273,31.975168,26.260274,21.834371,0.425543,2.058508,0.72549,1,1
28,0.958105,5.970821,32.214286,32.928571,0.933333,1.160487,0.3,1,1
14,0.629289,4.222008,32.357143,32.214286,0.7,0.696692,0.8,1,1
13,0.729661,4.068429,31.769231,31.230769,0.65,0.750284,0.8,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1014,0.891261,35.931392,36.478304,38.444773,0.352083,5.01682,0.703125,0,1
427,0.704917,23.316803,29.419204,36.0726,0.525862,2.583516,0.965517,-1,1
8,0.57735,3.191538,32.5,32,0.666667,0.583178,0.75,1,1
66,0.924307,9.166996,31.893939,34.045455,0.554622,1.883207,0.411765,1,1
0,0,0,0,0,0,0,0,0,1
787,0.582346,31.655008,15.857687,26.038119,0.438685,4.86456,0.847826,1,1
0,0,0,0,0,0,0,0,0,1
21,0.687488,5.170883,31.714286,33.095238,0.7,0.795105,0.833333,1,1
9,0.694588,3.385138,31.888889,31.666667,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
8,0.894427,3.191538,33.5,31.5,1,0.63662,0.5,1,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,32.333333,31.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0.790569,2.256758,32,33.75,0.666667,0.424876,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
17,0.939234,4.652426,33.705882,31.235294,0.485714,0.591668,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
779,0.931599,31.493707,35.119384,40.766367,0.382801,2.225795,0.672727,1,1
0,0,0,0,0,0,0,0,0,1
90,0.968802,10.704745,34.744444,32.311111,0.409091,2.1204,0.454545,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,32.111111,31.333333,0.75,0.600731,0.75,1,1
745,0.903984,30.798757,42.02953,40.295302,0.338022,6.41133,0.655172,-1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
161,0.994053,14.317527,27.571429,33.459627,0.181306,3.72186,0.648649,1,1
57,0.895729,8.519076,32.298246,32.894737,0.575758,1.124828,0.818182,1,1
0,0,0,0,0,0,0,0,0,1
1425,0.529433,42.595379,17.437193,23.978947,0.704051,1.329392,0.956522,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
493,0.919565,25.054083,22.945233,31.537525,0.202714,6.856957,0.59375,1,1
5,0.816497,2.523133,31.4,31.8,0.833333,0.431532,0.666667,1,1
128,0.903072,12.766153,46.609375,42.859375,0.289593,3.195951,0.653846,1,1
491,0.848149,25.003212,37.230143,46.384929,0.552928,1.939631,0.648649,1,1
0,0,0,0,0,0,0,0,0,1
45,0.699141,7.569398,31.533333,32.422222,0.714286,0.96117,0.777778,1,1
348,0.959212,21.04964,38.83908,11.844828,0.499283,2.189018,0.414634,1,1
0,0,0,0,0,0,0,0,0,1
194,0.836863,15.716503,35.005155,32.639175,0.438914,2.474482,0.653846,0,1
174,0.877761,14.884343,30.511494,30.304598,0.481994,1.643201,1,1,1
30,0.954919,6.180387,33.8,31.633333,0.428571,1.072374,0.7,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
307,0.969075,19.7708,46.34202,35.179153,0.311992,3.461666,0.585366,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,31.333333,31.888889,0.75,0.600731,0.75,1,1
14,0.877592,4.222008,30.642857,31.285714,0.583333,0.886051,0.666667,1,1
67,0.978805,9.236182,22.537313,30.044776,0.354497,2.800318,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
475,0.973884,24.592454,35.787368,38.296842,0.306848,2.82925,0.837209,1,1
0,0,0,0,0,0,0,0,0,1
16,0.9759,4.513517,29.5,32.5,1,1.27324,0.25,1,1
18,0.981071,4.787307,31.5,26,1,1.432394,0.222222,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
292,0.92799,19.281752,21.318493,31.171233,0.491582,1.78701,0.545455,1,1
297,0.907829,19.446134,37.111111,33.538721,0.563567,1.909811,0.548387,1,1
0,0,0,0,0,0,0,0,0,1
846,0.851838,32.820126,39.622931,29.535461,0.681159,1.93036,0.586957,1,1
144,0.734685,13.54055,35.097222,30.340278,0.64,1.678537,1,1,1
0,0,0,0,0,0,0,0,0,1
622,0.85538,28.141695,19.062701,34.511254,0.433449,2.130794,0.853659,1,1
73,0.956049,9.640876,34.342466,34.246575,0.401099,1.597747,0.928571,1,1
822,0.974298,32.351243,30.823601,26.434307,0.328669,3.093297,0.672131,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
158,0.972727,14.183506,38.683544,27.063291,0.347253,3.35053,0.371429,1,1
0,0,0,0,0,0,0,0,0,1
42,0.898778,7.312733,33.928571,27.404762,0.6,1.104313,0.7,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
46,0.826268,7.65304,31.717391,30.934783,0.766667,0.98812,0.6,1,1
110,0.951123,11.834541,13.736364,38.390909,0.291005,2.821913,0.518519,1,1
256,0.963797,18.054067,25.292969,26.121094,0.561404,2.102852,0.315789,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.916164,5.046265,32.35,32.65,0.625,1.081317,0.5,1,1
923,0.841304,34.281192,30.750813,20.43987,0.549405,1.692852,0.729167,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
40,0.96983,7.136496,28.4,27.825,0.416667,1.737928,0.666667,1,1
911,0.724529,34.057616,42.276619,36.811196,0.440735,6.039098,0.735849,-2,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
103,0.977524,11.451798,32.019417,31.854369,0.36014,2.924712,0.423077,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
166,0.945601,14.538149,30.36747,39.746988,0.263492,3.652706,0.7,1,1
0,0,0,0,0,0,0,0,0,1
47,0.973935,7.735778,27.617021,25.468085,0.626667,1.656438,0.333333,1,1
13,0.848528,4.068429,31.846154,31.230769,0.866667,0.637752,0.6,1,1
12,0.556349,3.90882,32.166667,32,0.6,0.72907,0.8,1,1
405,0.92878,22.708193,21.241975,29.222222,0.350346,2.791347,1,1,1
1,0,1.128379,32,32,1,0,1,1,1
0,0,0,0,0,0,0,0,0,1
8,0.612372,3.191538,31.125,31.875,0.888889,0.546802,1,1,1
0,0,0,0,0,0,0,0,0,1
201,0.980616,15.997536,28.527363,37.199005,0.166253,4.246683,0.794872,1,1
980,0.922673,35.323855,27.165306,20.360204,0.480392,1.966256,0.566667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
219,0.519758,16.698487,30.260274,38.899543,0.251724,3.788834,0.966667,1,1
341,0.915775,20.836859,34.659824,39.014663,0.355208,2.165319,0.9375,1,1
41,0.587402,7.225152,26.414634,35.073171,0.732143,0.881707,0.875,1,1
5,0,2.523133,33,31,0.555556,0.509296,1,1,1
126,0.849605,12.666025,32.428571,12.849206,0.409091,2.847664,0.636364,1,1
35,0.730965,6.675581,31.742857,31.8,0.729167,0.954127,0.75,1,1
0,0,0,0,0,0,0,0,0,1
218,0.96546,16.660319,31.027523,23.486239,0.335385,2.094043,0.961538,1,1
52,0.996661,8.136858,23.826923,36.076923,0.161491,3.204973,0.608696,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
166,0.982374,14.538149,28.180723,26.819277,0.245562,2.863735,1,1,1
593,0.678566,27.477828,38.838111,20.620573,0.329079,9.267575,0.641509,1,1
875,0.970144,33.377906,27.958857,24.733714,0.621449,2.700743,0.34375,1,1
9,0.877058,3.385138,30.666667,30.666667,0.5625,0.344575,1,1,1
119,0.985344,12.309163,24.92437,35.092437,0.314815,2.820219,0.518519,1,1
0,0,0,0,0,0,0,0,0,1
18,0.722659,4.787307,31.722222,31.388889,0.75,0.755335,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
19,0.520704,4.918491,32.157895,31.842105,0.76,0.715581,1,1,1
0,0,0,0,0,0,0,0,0,1
800,0.949867,31.915382,34.2125,39.50125,0.285714,3.727558,0.892857,1,1
11,0.964789,3.74241,34.090909,27.636364,0.366667,0.983015,0.833333,1,1
13,0.727385,4.068429,32.153846,31.461538,0.65,0.750284,0.8,1,1
93,0.99361,10.881695,41.333333,28.225806,0.25,3.873774,0.387097,1,1
24,0.836065,5.527906,31.375,32.041667,0.857143,0.874767,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
1545,0.313608,44.352622,38.85178,37.352104,0.451754,6.810475,0.95,1,1
68,0.774836,9.304853,38.073529,30.75,0.503704,1.739695,0.6,1,1
581,0.962041,27.198386,30.554217,20.345955,0.360422,2.347531,0.596154,1,1
0,0,0,0,0,0,0,0,0,1
92,0.978254,10.823033,29.413043,31.652174,0.365079,3.025494,0.321429,1,1
0,0,0,0,0,0,0,0,0,1
15,0.93996,4.370194,33,31.733333,0.714286,0.901481,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
42,0.851788,7.312733,32.142857,32.5,0.84,0.957938,0.5,1,1
95,0.983825,10.99808,37.642105,28.094737,0.260989,2.781793,0.538462,1,1
18,0.979972,4.787307,36.888889,35.166667,0.333333,1.443728,0.666667,1,1
493,0.858131,25.054083,38.172414,39.811359,0.357246,5.685713,0.652174,1,1
0,0,0,0,0,0,0,0,0,1
14,0.629289,4.222008,32.642857,31.214286,0.7,0.696692,0.8,1,1
135,0.916637,13.110581,53.97037,40.688889,0.472028,1.699732,0.590909,1,1
10,0.892357,3.568248,32.3,30.9,0.666667,0.649677,0.6,1,1
205,0.990375,16.155931,39.297561,36.097561,0.172559,3.250217,0.916667,1,1
20,0.834179,5.046265,31.25,30.4,0.714286,0.90375,0.571429,1,1
48,0.886037,7.81764,31.104167,31.104167,0.872727,1.042064,0.454545,1,1
6,0.790569,2.763953,9,52.5,1,0.477465,0.666667,1,1
51,0.977957,8.058239,30.901961,30.313725,0.5,1.815085,0.352941,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
6,0.870388,2.763953,30,30.833333,0.666667,0.510996,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,30.5,31.5,1,0.31831,1,1,1
256,0.977654,18.054067,29.441406,31.253906,0.386124,2.73736,0.435897,1,1
695,0.777792,29.747294,37.916547,43.339568,0.574855,3.204637,0.794872,1,1
56,0.977938,8.444016,35.053571,28.089286,0.331361,1.931745,1,1,1
50,0.955117,7.978846,36.72,34.22,0.390625,2.126894,0.5,1,1
0,0,0,0,0,0,0,0,0,1
50,0.906236,7.978846,31.72,30.06,0.769231,1.187357,0.384615,1,1
82,0.866642,10.217908,33.182927,31.317073,0.650794,1.226904,0.642857,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
